application_id,job_id,user_id,status
7303,13267,1861,2
7304,15036,1861,1
7305,14766,1148,0
7306,17390,1148,0
7307,13373,1567,2
7308,11962,143,2
7309,13986,143,2
7310,8469,228,0
7311,16303,228,1
7312,5167,1018,0
7313,17297,1790,2
7314,6890,1802,1
7315,17542,1802,0
7316,13967,854,1
7317,14766,1640,1
7318,14743,1821,2
7319,15328,1821,1
7320,12364,1911,1
7321,3310,69,1
7322,6082,988,1
7323,13627,1199,0
7324,709,1296,1
7325,3310,1296,2
7326,11962,564,1
7327,11382,618,1
7328,12506,572,0
7329,13627,572,2
7330,18509,879,2
7331,12506,1558,0
7332,17390,1565,1
7333,11297,1583,1
7334,12506,1176,0
7335,15036,1176,1
7336,9855,1442,1
7337,13313,381,0
7338,1845,1347,2
7339,16303,1347,0
7340,5717,478,2
7341,2349,815,1
7342,7271,815,1
7343,14743,815,0
7344,13967,1020,0
7345,13373,1846,0
7346,14766,1846,0
7347,3310,1246,1
7348,11297,1246,1
7349,9855,746,2
7350,16303,746,0
7351,17297,746,2
7352,13986,950,1
7353,4718,971,2
7354,14853,971,1
7355,4659,1674,2
7356,15036,1674,0
7357,1353,349,0
7358,3639,349,1
7359,7271,349,1
7360,13313,918,0
7361,14853,918,1
7362,9392,1191,1
7363,17390,1191,2
7364,18509,1191,1
7365,13373,107,0
7366,3639,645,2
7367,14853,645,0
7368,9940,1407,1
7369,5548,1428,0
7370,8059,1428,1
7371,5167,1544,0
7372,6980,482,1
7373,13068,482,1
7374,8469,1332,1
7375,5836,1073,0
7376,12506,1073,0
7377,15036,1073,2
7378,4607,1746,2
7379,6890,1059,0
7380,17283,1819,2
7381,17390,857,1
7382,19180,857,0
7383,14766,1321,1
7384,3310,1243,2
7385,4607,1243,0
7386,5717,1243,1
7387,6040,1243,1
7388,13068,920,1
7389,13373,1506,2
7390,5167,1983,1
7391,13575,1385,2
7392,13373,1870,0
7393,1845,1356,1
7394,4718,1671,0
7395,13575,1671,2
7396,14766,1500,2
7397,17283,1811,2
7398,5717,1054,2
7399,13373,1054,2
7400,14417,1054,0
7401,13615,301,1
7402,12506,1008,0
7403,15036,1008,1
7404,15328,1008,0
7405,1353,1577,2
7406,4625,1390,2
7407,13627,1390,2
7408,3310,1559,2
7409,13678,1559,0
7410,2349,1827,1
7411,2349,1884,0
7412,8059,1884,0
7413,13967,1488,2
7414,3639,1295,1
7415,6890,375,1
7416,3310,94,0
7417,4033,919,1
7418,5548,182,1
7419,5836,453,1
7420,13986,453,1
7421,11297,1124,2
7422,14766,1124,2
7423,4718,183,1
7424,6082,183,2
7425,13068,183,0
7426,16303,183,2
7427,18509,183,2
7428,16303,1966,2
7429,13373,756,2
7430,4033,862,2
7431,17390,862,0
7432,1353,882,0
7433,17283,882,2
7434,18880,882,0
7435,5836,1238,0
7436,16303,1238,1
7437,993,518,2
7438,5836,518,1
7439,8469,518,2
7440,9301,518,1
7441,13575,222,0
7442,1353,445,1
7443,13373,445,1
7444,709,1160,2
7445,11382,1160,0
7446,12428,1160,1
7447,17297,1484,2
7448,13627,1834,1
7449,17542,1011,0
7450,6082,1229,1
7451,1845,312,1
7452,8469,312,2
7453,993,581,0
7454,17297,663,0
7455,14853,1877,2
7456,16303,1877,0
7457,6980,299,2
7458,993,752,1
7459,11297,752,2
7460,14417,358,0
7461,15328,358,1
7462,8469,552,0
7463,9855,552,1
7464,13313,552,0
7465,13313,1530,0
7466,9940,61,0
7467,18509,1164,0
7468,3946,625,0
7469,4659,625,1
7470,11297,625,1
7471,13267,625,1
7472,5548,317,0
7473,13313,418,1
7474,13373,418,2
7475,13627,418,2
7476,13967,479,2
7477,4607,638,2
7478,1353,1060,0
7479,5167,475,0
7480,8469,591,2
7481,15328,1824,0
7482,5836,529,0
7483,6082,529,1
7484,9392,529,1
7485,6040,565,2
7486,9301,565,2
7487,6040,1965,2
7488,5717,599,0
7489,6980,599,2
7490,11297,599,1
7491,4718,73,2
7492,13967,100,0
7493,14743,100,1
7494,3639,953,1
7495,2349,267,2
7496,12364,267,2
7497,9940,1386,2
7498,4033,1460,1
7499,14743,1460,0
7500,16303,655,0
7501,13373,1278,0
7502,4033,94,1
7503,9301,94,1
7504,4607,833,2
7505,13986,833,0
7506,2349,25,0
7507,3946,269,1
7508,5715,269,0
7509,11297,269,1
7510,11382,269,0
7511,14853,1042,1
7512,15036,1042,1
7513,4033,410,2
7514,15036,410,2
7515,17297,410,1
7516,15036,499,1
7517,17297,499,2
7518,8059,1770,1
7519,8469,1770,1
7520,17542,1393,1
7521,13967,555,2
7522,5717,788,2
7523,4659,254,2
7524,6082,254,1
7525,4718,1744,0
7526,12364,1744,2
7527,3310,541,1
7528,4033,541,1
7529,993,1472,1
7530,14743,1472,2
7531,3310,1139,0
7532,4607,1139,2
7533,7271,1139,1
7534,4625,141,2
7535,17297,141,0
7536,14766,866,2
7537,18509,866,1
7538,993,1411,1
7539,9392,753,2
7540,8059,85,2
7541,4659,294,0
7542,8469,294,1
7543,9392,294,1
7544,5548,501,0
7545,993,1209,1
7546,19180,1209,2
7547,9392,1755,1
7548,11382,1713,0
7549,14743,1713,0
7550,9940,317,2
7551,15328,317,1
7552,4659,1523,2
7553,6082,1523,1
7554,2349,353,1
7555,4607,527,0
7556,6082,527,1
7557,13575,527,0
7558,9855,38,0
7559,5548,847,2
7560,17283,847,2
7561,4033,517,2
7562,15036,517,0
7563,15328,437,2
7564,14853,602,1
7565,18880,1689,1
7566,6980,505,2
7567,993,1263,1
7568,6980,1263,0
7569,13068,1263,0
7570,13678,1263,1
7571,15036,400,1
7572,5715,185,0
7573,11962,248,1
7574,5715,1829,0
7575,11297,961,1
7576,13967,961,2
7577,13627,417,2
7578,5836,1467,1
7579,6040,1467,0
7580,9301,1467,0
7581,9940,1747,0
7582,11382,1747,0
7583,13267,133,1
7584,3310,263,2
7585,13267,263,0
7586,17297,263,2
7587,3639,593,0
7588,9855,593,0
7589,13627,593,2
7590,14417,593,1
7591,17283,335,0
7592,12428,743,1
7593,15036,743,2
7594,9392,1443,0
7595,15328,1443,0
7596,13615,1051,2
7597,19180,1051,1
7598,6980,1985,2
7599,13615,700,2
7600,4659,1133,2
7601,9301,1133,1
7602,5715,295,1
7603,13986,295,1
7604,18509,295,1
7605,12364,673,1
7606,12364,710,1
7607,5167,1409,1
7608,13313,267,1
7609,14743,267,1
7610,8059,676,1
7611,13986,716,0
7612,3310,1039,1
7613,13575,1262,0
7614,13615,1262,1
7615,9940,321,1
7616,16303,321,1
7617,3639,401,0
7618,14743,401,2
7619,13267,816,1
7620,14417,816,2
7621,15328,816,0
7622,4625,1591,1
7623,11382,1591,1
7624,13627,1591,1
7625,18880,1892,2
7626,12364,605,2
7627,19180,605,0
7628,709,1714,0
7629,1845,1714,2
7630,17390,1714,0
7631,17297,91,0
7632,2349,1010,1
7633,5167,1536,2
7634,11297,1536,2
7635,3639,360,1
7636,11297,1840,2
7637,13267,1239,0
7638,13627,1239,2
7639,993,116,1
7640,5167,116,2
7641,15036,116,1
7642,15328,380,1
7643,7271,1018,0
7644,9940,721,1
7645,11297,721,1
7646,6890,1330,0
7647,13627,1595,1
7648,16303,1595,0
7649,6082,1469,0
7650,6082,121,1
7651,15328,596,1
7652,13678,631,2
7653,13373,1456,0
7654,1353,1868,2
7655,5717,249,1
7656,15036,249,1
7657,17390,249,1
7658,4659,658,2
7659,18509,658,1
7660,17542,1612,0
7661,9940,355,0
7662,12506,355,0
7663,4659,1228,2
7664,13627,391,0
7665,12428,698,2
7666,9392,984,2
7667,17283,727,0
7668,1845,1129,2
7669,13267,819,0
7670,14853,819,2
7671,16303,968,2
7672,8059,974,2
7673,12428,974,0
7674,19180,974,1
7675,993,1070,1
7676,1353,112,1
7677,5548,112,1
7678,3310,1676,1
7679,5717,1977,2
7680,14766,1977,2
7681,9301,149,2
7682,7271,334,0
7683,13627,334,1
7684,13575,1752,2
7685,14766,168,0
7686,12506,1121,1
7687,6082,1547,0
7688,6040,229,0
7689,12364,1865,2
7690,13678,1865,0
7691,336,666,1
7692,1494,666,1
7693,1513,666,0
7694,1580,666,2
7695,1609,666,1
7696,2548,666,1
7697,3224,666,1
7698,3672,666,0
7699,4552,666,2
7700,4680,666,1
7701,5617,666,2
7702,5710,666,0
7703,6195,666,0
7704,7324,666,0
7705,7656,666,2
7706,9703,666,2
7707,10220,666,0
7708,12033,666,2
7709,12575,666,2
7710,15274,666,2
7711,16699,666,0
7712,16773,666,1
7713,17449,666,1
7714,17808,666,1
7715,18790,666,1
7716,18848,666,2
7717,345,207,1
7718,383,207,0
7719,524,207,1
7720,1168,207,1
7721,1346,207,1
7722,1513,207,2
7723,1609,207,1
7724,1647,207,2
7725,1757,207,2
7726,2384,207,1
7727,2508,207,1
7728,4552,207,1
7729,5482,207,1
7730,5578,207,1
7731,6317,207,1
7732,7656,207,2
7733,9946,207,2
7734,11462,207,0
7735,12594,207,2
7736,12930,207,2
7737,13218,207,1
7738,15274,207,1
7739,16025,207,1
7740,16699,207,0
7741,16769,207,0
7742,17569,207,1
7743,18362,207,2
7744,78,1700,2
7745,146,1700,2
7746,750,1700,1
7747,1404,1700,2
7748,1647,1700,1
7749,2481,1700,0
7750,2508,1700,0
7751,2530,1700,1
7752,2874,1700,2
7753,4767,1700,0
7754,4903,1700,2
7755,5188,1700,0
7756,5578,1700,1
7757,8608,1700,0
7758,9597,1700,1
7759,9993,1700,2
7760,10239,1700,2
7761,12427,1700,2
7762,13595,1700,1
7763,16422,1700,2
7764,16769,1700,1
7765,17569,1700,1
7766,17808,1700,1
7767,18362,1700,2
7768,19121,1700,2
7769,19382,1700,0
7770,78,72,2
7771,474,72,0
7772,1168,72,2
7773,2327,72,2
7774,2384,72,0
7775,2481,72,1
7776,2643,72,2
7777,2874,72,1
7778,3672,72,1
7779,4767,72,0
7780,4903,72,0
7781,5110,72,0
7782,5578,72,2
7783,6317,72,1
7784,8352,72,0
7785,8693,72,0
7786,9510,72,2
7787,9597,72,1
7788,9703,72,1
7789,9744,72,1
7790,9839,72,1
7791,11462,72,0
7792,12209,72,1
7793,12427,72,1
7794,12575,72,1
7795,15969,72,1
7796,17536,72,1
7797,18848,72,1
7798,19268,72,1
7799,78,89,1
7800,336,89,2
7801,474,89,0
7802,750,89,2
7803,1168,89,1
7804,1700,89,2
7805,1757,89,0
7806,2327,89,0
7807,2643,89,1
7808,4660,89,2
7809,4680,89,0
7810,4965,89,1
7811,5740,89,0
7812,6195,89,0
7813,7324,89,1
7814,7656,89,0
7815,8352,89,1
7816,9597,89,0
7817,9632,89,2
7818,9703,89,1
7819,9786,89,2
7820,9960,89,1
7821,10239,89,0
7822,15274,89,2
7823,16052,89,0
7824,18362,89,1
7825,19121,89,2
7826,336,967,2
7827,474,967,1
7828,750,967,2
7829,2481,967,0
7830,2508,967,1
7831,2530,967,0
7832,2874,967,2
7833,3224,967,1
7834,4552,967,1
7835,4767,967,0
7836,4824,967,1
7837,4965,967,1
7838,6317,967,0
7839,7656,967,1
7840,9703,967,1
7841,9786,967,2
7842,9946,967,1
7843,9993,967,0
7844,10220,967,0
7845,15274,967,1
7846,16158,967,1
7847,16422,967,0
7848,16769,967,1
7849,17035,967,1
7850,17808,967,1
7851,17812,967,2
7852,19268,967,2
7853,146,985,0
7854,345,985,2
7855,383,985,1
7856,524,985,1
7857,1609,985,2
7858,1757,985,2
7859,2530,985,0
7860,3224,985,0
7861,4720,985,2
7862,5617,985,2
7863,6030,985,0
7864,9703,985,1
7865,9744,985,0
7866,9839,985,1
7867,11462,985,0
7868,13584,985,1
7869,15244,985,0
7870,16025,985,2
7871,16422,985,0
7872,17536,985,0
7873,17569,985,1
7874,78,1564,0
7875,191,1564,1
7876,336,1564,0
7877,1168,1564,0
7878,1346,1564,0
7879,1700,1564,0
7880,1757,1564,0
7881,2384,1564,0
7882,2643,1564,1
7883,2874,1564,2
7884,3122,1564,2
7885,4680,1564,2
7886,4720,1564,1
7887,4903,1564,0
7888,6030,1564,2
7889,7324,1564,0
7890,7656,1564,0
7891,9510,1564,2
7892,9703,1564,2
7893,9839,1564,0
7894,9993,1564,1
7895,10961,1564,0
7896,11462,1564,1
7897,12033,1564,0
7898,12209,1564,2
7899,12427,1564,2
7900,16025,1564,0
7901,16158,1564,2
7902,16199,1564,1
7903,16769,1564,2
7904,17713,1564,1
7905,17808,1564,2
7906,19382,1564,2
7907,78,1569,0
7908,191,1569,1
7909,336,1569,2
7910,1494,1569,2
7911,1513,1569,0
7912,2327,1569,1
7913,2481,1569,1
7914,2508,1569,1
7915,4720,1569,0
7916,5513,1569,0
7917,5617,1569,1
7918,5740,1569,0
7919,12033,1569,2
7920,12209,1569,0
7921,12427,1569,2
7922,12860,1569,0
7923,15244,1569,0
7924,16199,1569,1
7925,16422,1569,0
7926,16610,1569,1
7927,17808,1569,2
7928,19121,1569,2
7929,345,1098,1
7930,474,1098,2
7931,524,1098,1
7932,1494,1098,2
7933,1609,1098,1
7934,1700,1098,1
7935,2508,1098,1
7936,2643,1098,0
7937,3672,1098,1
7938,4824,1098,2
7939,5041,1098,2
7940,5110,1098,0
7941,6195,1098,2
7942,9597,1098,2
7943,9744,1098,1
7944,9993,1098,0
7945,10220,1098,2
7946,12033,1098,1
7947,12427,1098,2
7948,15274,1098,0
7949,16199,1098,0
7950,17035,1098,2
7951,17449,1098,0
7952,18362,1098,1
7953,18848,1098,1
7954,19121,1098,1
7955,524,1590,0
7956,546,1590,1
7957,1346,1590,0
7958,1513,1590,1
7959,1580,1590,0
7960,1609,1590,0
7961,2206,1590,1
7962,3224,1590,1
7963,4767,1590,2
7964,5110,1590,1
7965,5188,1590,1
7966,5740,1590,0
7967,6030,1590,0
7968,9993,1590,2
7969,12530,1590,1
7970,12860,1590,1
7971,13218,1590,1
7972,13584,1590,0
7973,15244,1590,0
7974,16158,1590,0
7975,16422,1590,0
7976,17449,1590,0
7977,17536,1590,1
7978,18362,1590,2
7979,19121,1590,1
7980,336,1599,0
7981,1700,1599,1
7982,2384,1599,1
7983,4720,1599,2
7984,4965,1599,1
7985,5214,1599,1
7986,5513,1599,0
7987,5578,1599,1
7988,6030,1599,0
7989,7656,1599,0
7990,9703,1599,0
7991,9839,1599,1
7992,9960,1599,2
7993,9993,1599,0
7994,12427,1599,1
7995,12575,1599,1
7996,13177,1599,1
7997,15274,1599,2
7998,17449,1599,2
7999,17569,1599,2
8000,19382,1599,1
8001,336,5,2
8002,546,5,2
8003,1513,5,2
8004,1647,5,0
8005,3224,5,0
8006,4552,5,1
8007,4680,5,2
8008,5578,5,0
8009,5740,5,0
8010,6317,5,0
8011,8352,5,0
8012,9510,5,2
8013,9597,5,1
8014,9946,5,0
8015,9960,5,2
8016,12209,5,1
8017,12530,5,1
8018,15244,5,2
8019,15274,5,2
8020,16199,5,1
8021,16699,5,1
8022,17808,5,2
8023,19268,5,1
8024,78,687,0
8025,524,687,2
8026,1494,687,2
8027,1513,687,0
8028,1609,687,1
8029,1647,687,0
8030,1757,687,2
8031,2548,687,2
8032,2874,687,2
8033,3224,687,0
8034,4552,687,1
8035,4680,687,0
8036,5041,687,2
8037,5513,687,0
8038,5578,687,2
8039,5617,687,1
8040,5740,687,2
8041,7656,687,1
8042,8693,687,2
8043,9744,687,1
8044,12427,687,0
8045,12575,687,2
8046,12594,687,1
8047,15274,687,2
8048,16025,687,1
8049,16158,687,2
8050,16699,687,2
8051,17536,687,2
8052,18362,687,0
8053,19121,687,2
8054,19268,687,0
8055,146,741,0
8056,336,741,2
8057,345,741,0
8058,474,741,1
8059,1494,741,2
8060,1580,741,0
8061,2548,741,0
8062,2643,741,1
8063,4660,741,0
8064,5110,741,1
8065,5482,741,2
8066,5513,741,1
8067,5740,741,2
8068,6030,741,0
8069,6317,741,0
8070,7324,741,1
8071,9993,741,0
8072,13177,741,1
8073,16025,741,2
8074,17713,741,1
8075,18790,741,0
8076,19382,741,2
8077,78,1604,1
8078,546,1604,2
8079,750,1604,0
8080,2327,1604,1
8081,2548,1604,1
8082,4720,1604,1
8083,4824,1604,1
8084,4903,1604,0
8085,5188,1604,2
8086,5513,1604,1
8087,10961,1604,1
8088,12033,1604,1
8089,12594,1604,1
8090,12930,1604,1
8091,13218,1604,2
8092,16025,1604,0
8093,16158,1604,0
8094,16199,1604,0
8095,16610,1604,2
8096,16769,1604,0
8097,16773,1604,0
8098,17449,1604,2
8099,17536,1604,2
8100,17812,1604,0
8101,1346,830,0
8102,1404,830,2
8103,1609,830,2
8104,1700,830,2
8105,2327,830,1
8106,3672,830,0
8107,4767,830,1
8108,4903,830,0
8109,5041,830,1
8110,5214,830,2
8111,5740,830,2
8112,8608,830,2
8113,9946,830,0
8114,9993,830,2
8115,10961,830,1
8116,11462,830,1
8117,12033,830,1
8118,12930,830,1
8119,13218,830,0
8120,13595,830,0
8121,15244,830,0
8122,16158,830,2
8123,17536,830,2
8124,78,68,2
8125,750,68,0
8126,1404,68,0
8127,1494,68,0
8128,1757,68,1
8129,2384,68,2
8130,2508,68,1
8131,2530,68,2
8132,2643,68,2
8133,3224,68,1
8134,4660,68,2
8135,4767,68,1
8136,5188,68,0
8137,5513,68,0
8138,7656,68,2
8139,9744,68,1
8140,9839,68,1
8141,12209,68,0
8142,13595,68,2
8143,15244,68,0
8144,15274,68,1
8145,15969,68,1
8146,16025,68,0
8147,16158,68,1
8148,16422,68,0
8149,17449,68,1
8150,17713,68,1
8151,17808,68,2
8152,336,524,0
8153,345,524,0
8154,383,524,0
8155,1168,524,0
8156,2206,524,2
8157,2643,524,0
8158,3122,524,0
8159,3672,524,0
8160,4824,524,1
8161,5041,524,2
8162,5110,524,2
8163,5214,524,0
8164,5617,524,2
8165,7324,524,1
8166,8608,524,0
8167,9839,524,0
8168,9960,524,0
8169,10220,524,0
8170,10239,524,2
8171,12427,524,2
8172,12594,524,1
8173,15274,524,2
8174,16052,524,2
8175,17449,524,2
8176,17569,524,0
8177,17808,524,1
8178,18362,524,2
8179,18848,524,1
8180,19382,524,2
8181,5648,1564,0
8182,5772,1564,2
8183,15444,1564,0
8184,17708,1564,0
8185,1080,261,2
8186,3601,261,0
8187,8516,261,1
8188,14134,261,0
8189,15593,261,1
8190,6296,1062,2
8191,7577,1062,2
8192,9530,1062,1
8193,10023,1062,1
8194,10276,1062,1
8195,11643,1062,1
8196,12769,1062,1
8197,13019,1062,2
8198,16607,1062,0
8199,17030,1062,1
8200,3320,1910,2
8201,12415,1910,0
8202,14081,1910,0
8203,16821,1910,0
8204,19296,1910,1
8205,3832,521,1
8206,7600,521,2
8207,13634,521,0
8208,15447,521,2
8209,16070,521,1
8210,17191,521,0
8211,19231,521,2
8212,1058,944,1
8213,1390,944,0
8214,3078,944,2
8215,13451,944,2
8216,13551,944,2
8217,3832,1238,2
8218,5789,1238,1
8219,7266,1238,2
8220,7280,1238,2
8221,11188,1238,1
8222,14557,1238,2
8223,14916,1238,1
8224,17188,1238,0
8225,909,59,0
8226,1770,59,0
8227,5250,59,0
8228,8000,59,2
8229,9362,59,0
8230,10538,59,0
8231,14119,59,2
8232,14654,59,2
8233,15320,59,1
8234,16834,59,2
8235,5528,459,1
8236,14571,459,0
8237,4918,603,2
8238,5879,603,0
8239,7819,603,1
8240,12981,603,1
8241,13349,603,1
8242,14896,603,1
8243,16435,603,2
8244,17030,603,2
8245,18035,603,0
8246,6710,664,0
8247,14778,664,0
8248,16239,664,2
8249,10482,1250,1
8250,14141,1250,2
8251,15778,1250,1
8252,17478,1250,1
8253,6194,364,0
8254,11862,364,2
8255,14256,364,2
8256,14877,364,2
8257,15216,364,2
8258,15629,364,0
8259,16571,364,1
8260,18035,364,2
8261,4664,1810,2
8262,6279,1810,0
8263,12199,1810,2
8264,14482,1810,2
8265,7795,46,0
8266,13568,46,1
8267,1565,1077,1
8268,3078,1077,1
8269,5821,1077,2
8270,7373,1077,0
8271,7565,1077,2
8272,8759,1077,0
8273,9722,1077,2
8274,10057,1077,0
8275,13616,1077,1
8276,10183,1086,0
8277,15636,1086,0
8278,2205,1408,0
8279,14047,1408,0
8280,14196,1408,2
8281,11290,1481,0
8282,11608,1481,1
8283,14525,1481,2
8284,8149,1355,1
8285,15312,1355,2
8286,17208,1355,2
8287,1184,1567,1
8288,5582,1567,2
8289,16645,1567,2
8290,17672,1567,1
8291,8127,1601,0
8292,8504,1601,0
8293,10276,1601,0
8294,13212,1601,2
8295,13984,1601,2
8296,14598,1601,1
8297,14877,1601,1
8298,15131,1601,1
8299,17354,1601,1
8300,17415,1601,2
8301,478,1883,2
8302,1428,1883,1
8303,2277,1883,1
8304,5052,1883,0
8305,11796,1883,1
8306,424,1317,2
8307,16821,1317,1
8308,4884,1267,2
8309,12415,1267,1
8310,14610,1267,2
8311,12795,1815,2
8312,1338,692,1
8313,5919,692,1
8314,12952,692,2
8315,15252,692,0
8316,16466,692,1
8317,983,1034,2
8318,4631,1034,2
8319,14538,1034,0
8320,16645,1034,2
8321,18636,1034,2
8322,5399,1574,0
8323,10482,1574,2
8324,13154,1574,2
8325,13426,1574,1
8326,15636,1574,2
8327,16416,1574,2
8328,17737,1574,2
8329,11469,1324,1
8330,14296,1324,1
8331,11650,1413,0
8332,13121,1413,1
8333,16527,1413,0
8334,16575,1413,2
8335,16660,1413,0
8336,496,276,1
8337,1468,276,0
8338,5177,276,2
8339,5919,276,2
8340,8610,276,0
8341,11862,276,1
8342,15184,276,1
8343,17737,276,2
8344,770,927,2
8345,2205,927,2
8346,12981,927,0
8347,15109,927,1
8348,18570,927,2
8349,19296,927,1
8350,3178,287,2
8351,6287,287,0
8352,14221,287,2
8353,14513,287,1
8354,15184,287,2
8355,15337,287,1
8356,17007,287,0
8357,5410,793,0
8358,9459,793,1
8359,10981,793,2
8360,14805,793,1
8361,16180,793,2
8362,16383,793,2
8363,18769,793,0
8364,18808,793,0
8365,2792,837,0
8366,6931,837,2
8367,9577,837,0
8368,16383,837,2
8369,5991,1388,1
8370,11215,1388,1
8371,11552,1388,2
8372,13432,1388,1
8373,10506,1196,0
8374,13281,1196,0
8375,13794,1196,2
8376,14136,1196,2
8377,14141,1196,1
8378,15252,1196,2
8379,1178,1937,2
8380,5772,1937,1
8381,6497,1937,1
8382,9158,1937,2
8383,14070,1937,2
8384,16607,1937,2
8385,19231,1937,1
8386,17708,1398,0
8387,18570,1398,1
8388,18977,1398,1
8389,14137,583,2
8390,6348,111,2
8391,9386,111,2
8392,12305,111,0
8393,14141,111,0
8394,14913,111,1
8395,707,136,1
8396,1061,136,2
8397,4966,136,1
8398,7174,136,1
8399,12869,136,2
8400,14429,136,1
8401,14467,136,1
8402,15210,136,0
8403,1178,221,1
8404,6551,221,0
8405,13664,221,1
8406,6988,711,0
8407,15154,711,0
8408,15320,711,0
8409,18285,711,0
8410,569,1742,0
8411,775,1742,2
8412,3073,1742,2
8413,3078,1742,2
8414,10873,1742,0
8415,11960,1742,0
8416,16625,1742,1
8417,5498,41,0
8418,7149,41,0
8419,13005,41,2
8420,13212,41,1
8421,14077,1867,1
8422,14481,1867,1
8423,14908,1867,2
8424,18776,1867,0
8425,6269,358,2
8426,7581,358,1
8427,13349,358,2
8428,14017,358,1
8429,15210,358,1
8430,15312,358,0
8431,16607,358,1
8432,16806,358,0
8433,18776,358,1
8434,18949,358,2
8435,5080,552,2
8436,10536,552,1
8437,12346,552,1
8438,15127,552,1
8439,6931,1530,1
8440,13418,1530,2
8441,14383,1530,1
8442,14443,1530,2
8443,6464,1005,0
8444,11856,1005,1
8445,16700,1005,1
8446,203,1761,2
8447,2864,1761,0
8448,4540,1761,2
8449,7586,1761,0
8450,14482,1761,2
8451,15309,1761,0
8452,8927,458,0
8453,11437,458,1
8454,11533,458,1
8455,12648,458,2
8456,13376,458,2
8457,18984,458,0
8458,7953,641,1
8459,350,1149,1
8460,496,1149,0
8461,7945,1149,0
8462,16692,1149,0
8463,12801,1483,1
8464,14502,1483,1
8465,16505,1483,2
8466,3489,569,0
8467,3490,569,0
8468,5648,569,1
8469,12059,569,1
8470,15049,569,2
8471,15549,569,1
8472,1338,1891,2
8473,8976,1891,1
8474,10053,1891,0
8475,14213,1891,2
8476,14952,1891,0
8477,15160,1891,1
8478,17940,1891,1
8479,14119,1557,2
8480,14268,1557,2
8481,17742,1557,0
8482,18788,1557,0
8483,7641,1492,0
8484,13778,1492,0
8485,18427,1492,2
8486,350,702,2
8487,9813,702,0
8488,12007,702,2
8489,12707,702,1
8490,14467,702,1
8491,15925,702,2
8492,18769,702,2
8493,3490,1600,1
8494,6720,1600,2
8495,7671,1600,2
8496,13860,1600,1
8497,14202,1600,2
8498,14636,1600,1
8499,15093,1600,1
8500,15131,1600,2
8501,15262,1600,0
8502,15320,1600,0
8503,15373,1600,0
8504,18283,1600,2
8505,8292,1876,0
8506,17467,1876,1
8507,6194,832,2
8508,8471,832,0
8509,14734,832,1
8510,18977,895,2
8511,590,1095,1
8512,1146,1095,0
8513,2687,1095,2
8514,9582,1095,2
8515,14938,1095,0
8516,798,1545,2
8517,1547,1545,1
8518,6515,1545,2
8519,9577,1545,2
8520,12007,1545,2
8521,14133,1545,0
8522,14636,1545,1
8523,15131,1545,1
8524,15510,1545,2
8525,9332,1350,0
8526,11627,1350,0
8527,16527,1350,1
8528,6284,505,2
8529,8611,505,1
8530,10053,505,0
8531,15519,505,0
8532,7054,1263,2
8533,10506,1263,1
8534,12266,1263,2
8535,13197,1263,0
8536,16416,1263,2
8537,17253,1263,0
8538,17343,1263,0
8539,17742,1263,2
8540,11464,472,0
8541,14672,472,1
8542,16121,472,1
8543,18589,472,0
8544,8836,577,0
8545,11222,577,0
8546,12199,577,0
8547,10538,1427,2
8548,14245,1427,0
8549,15309,1427,2
8550,18776,1427,0
8551,7795,1522,2
8552,14083,1522,0
8553,9490,1985,0
8554,12769,1985,2
8555,13567,1985,2
8556,14896,1985,1
8557,17943,1985,2
8558,19231,1985,0
8559,3752,1228,2
8560,3889,1228,1
8561,6194,1228,0
8562,8021,1228,0
8563,11643,1228,0
8564,12007,1228,2
8565,12402,1228,0
8566,12836,1228,2
8567,13005,1228,0
8568,14877,1228,0
8569,15312,1228,0
8570,15871,1228,0
8571,15925,1228,2
8572,17009,1228,1
8573,19340,1228,2
8574,5849,1012,1
8575,6957,1012,2
8576,14708,1012,1
8577,3278,1346,2
8578,5498,1346,0
8579,13247,1346,0
8580,14017,1346,2
8581,14598,1346,2
8582,15723,1346,1
8583,18814,1346,1
8584,3525,1528,2
8585,5919,1528,0
8586,7819,1528,1
8587,9414,1528,1
8588,12346,1528,1
8589,15309,1528,1
8590,17122,1528,2
8591,3832,211,0
8592,5849,211,0
8593,6464,211,0
8594,7479,211,2
8595,12767,211,0
8596,16736,211,1
8597,17136,211,0
8598,18427,211,0
8599,18438,211,1
8600,18977,211,0
8601,8610,245,2
8602,14482,245,0
8603,17122,245,2
8604,190,390,1
8605,4189,390,1
8606,4918,390,1
8607,6483,390,0
8608,7280,390,2
8609,11533,390,2
8610,13040,390,0
8611,15041,390,1
8612,15140,390,1
8613,18611,390,1
8614,5261,925,2
8615,6269,925,2
8616,6803,925,2
8617,9774,925,2
8618,11199,925,2
8619,14221,925,2
8620,14543,925,2
8621,3278,1132,2
8622,7515,1132,2
8623,13821,1132,2
8624,14636,1132,2
8625,15131,1132,0
8626,5821,1028,2
8627,7266,1028,2
8628,12836,1028,0
8629,13930,1028,1
8630,14047,1028,1
8631,16414,1028,2
8632,5423,631,1
8633,7945,631,2
8634,8292,631,0
8635,8315,631,1
8636,9356,631,0
8637,14081,631,2
8638,12952,1456,0
8639,14306,1456,1
8640,1565,249,0
8641,5789,249,2
8642,7479,249,0
8643,14538,249,0
8644,19231,249,1
8645,7149,658,1
8646,13272,658,1
8647,17612,658,1
