company_id,company_name,location,department,about_us,rating,awards,contact,email,website
3421,NetKey Solutions,"Bengaluru/Bangalore , Mysore , Mangalore",IT-Software / Software Services,we are NetKey Solutions,2,Best Company in field of IT-Software / Software Services,9366744209,NetKeySolutions3421@gmail.com,NetKeySolutions.com
3422,Perfect Relations Pvt Ltd,"Mumbai , Bengaluru/Bangalore",Advertising / PR / MR / Event Management,we are Perfect Relations Pvt Ltd,4,Best Company in field of Advertising / PR / MR / Event Management,6631490567,PerfectRelationsPvtLtd3422@gmail.com,PerfectRelationsPvtLtd.com
3423,Jobjunctioninfo Pvt. Ltd.,Bengaluru/Bangalore,Medical / Healthcare / Hospitals,we are Jobjunctioninfo Pvt. Ltd.,3,Best Company in field of Medical / Healthcare / Hospitals,7223364811,JobjunctioninfoPvt.Ltd.3423@gmail.com,JobjunctioninfoPvt.Ltd..com
3424,FLORET Media,Bengaluru/Bangalore,Internet / Ecommerce,we are FLORET Media,1,Best Company in field of Internet / Ecommerce,5144876184,FLORETMedia3424@gmail.com,FLORETMedia.com
3425,Antuit,Bengaluru/Bangalore,IT-Software / Software Services,we are Antuit,5,Best Company in field of IT-Software / Software Services,9575502623,Antuit3425@gmail.com,Antuit.com
3426,Posiflex Technology (India) Pvt.Ltd,"Hyderabad / Secunderabad , Delhi , Bengaluru/Bangalore",IT-Hardware & Networking,we are Posiflex Technology (India) Pvt.Ltd,1,Best Company in field of IT-Hardware & Networking,7719916975,PosiflexTechnology(India)Pvt.Ltd3426@gmail.com,PosiflexTechnology(India)Pvt.Ltd.com
3427,Chiltern Clinical Research India Private Limited,Bengaluru/Bangalore,Pharma / Biotech / Clinical Research,we are Chiltern Clinical Research India Private Limited,3,Best Company in field of Pharma / Biotech / Clinical Research,3808445246,ChilternClinicalResearchIndiaPrivateLimited3427@gmail.com,ChilternClinicalResearchIndiaPrivateLimited.com
3428,Resource Weaver,Bengaluru/Bangalore,IT-Software / Software Services,we are Resource Weaver,5,Best Company in field of IT-Software / Software Services,4338754644,ResourceWeaver3428@gmail.com,ResourceWeaver.com
3429,Loylty Rewardz Mngt. Pvt. Ltd,Bengaluru/Bangalore,Retail / Wholesale,we are Loylty Rewardz Mngt. Pvt. Ltd,5,Best Company in field of Retail / Wholesale,4008645625,LoyltyRewardzMngt.Pvt.Ltd3429@gmail.com,LoyltyRewardzMngt.Pvt.Ltd.com
3430,LiveOnGo,Bengaluru/Bangalore,Internet / Ecommerce,we are LiveOnGo,2,Best Company in field of Internet / Ecommerce,1393209483,LiveOnGo3430@gmail.com,LiveOnGo.com
3431,TalentMate Consultants,Bengaluru/Bangalore,Banking / Financial Services / Broking,we are TalentMate Consultants,2,Best Company in field of Banking / Financial Services / Broking,6655219927,TalentMateConsultants3431@gmail.com,TalentMateConsultants.com
3432,SingleContact,Bengaluru/Bangalore,Internet / Ecommerce,we are SingleContact,2,Best Company in field of Internet / Ecommerce,3001833268,SingleContact3432@gmail.com,SingleContact.com
3433,EITACIES SOLUTIONS(INDIA) PVT LTD,Chennai,IT-Software / Software Services,we are EITACIES SOLUTIONS(INDIA) PVT LTD,2,Best Company in field of IT-Software / Software Services,2431149057,EITACIESSOLUTIONS(INDIA)PVTLTD3433@gmail.com,EITACIESSOLUTIONS(INDIA)PVTLTD.com
3434,Nokia India Private Limited,Bengaluru/Bangalore,Telecom/ISP /,we are Nokia India Private Limited,2,Best Company in field of Telecom/ISP /,5031430265,NokiaIndiaPrivateLimited3434@gmail.com,NokiaIndiaPrivateLimited.com
3435,Harman International India Pvt.Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are Harman International India Pvt.Ltd,3,Best Company in field of IT-Software / Software Services,3760769578,HarmanInternationalIndiaPvt.Ltd3435@gmail.com,HarmanInternationalIndiaPvt.Ltd.com
3436,Dmart,"Mumbai , Mumbai Suburbs , Vadodara/Baroda , Pune , Bengaluru/Bangalore , Hyderabad / Secunderabad , Delhi , Delhi/NCR(National Capital Region)",Travel / Hotels / Restaurants / Airlines / Railways,we are Dmart,3,Best Company in field of Travel / Hotels / Restaurants / Airlines / Railways,6185629862,Dmart3436@gmail.com,Dmart.com
3437,Electronics and Radar Development Establishment,Bengaluru/Bangalore,Government / Defence,we are Electronics and Radar Development Establishment,2,Best Company in field of Government / Defence,7177296115,ElectronicsandRadarDevelopmentEstablishment3437@gmail.com,ElectronicsandRadarDevelopmentEstablishment.com
3438,Zyoin Web Pvt Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are Zyoin Web Pvt Ltd,2,Best Company in field of IT-Software / Software Services,9429688694,ZyoinWebPvtLtd3438@gmail.com,ZyoinWebPvtLtd.com
3439,Gadfly Zone,Bengaluru/Bangalore,Internet / Ecommerce,we are Gadfly Zone,3,Best Company in field of Internet / Ecommerce,2833361103,GadflyZone3439@gmail.com,GadflyZone.com
3440,Wenger & Watson,Bengaluru/Bangalore,Industrial Products / Heavy Machinery,we are Wenger & Watson,5,Best Company in field of Industrial Products / Heavy Machinery,9587481574,Wenger&Watson3440@gmail.com,Wenger&Watson.com
3441,Conjugate,"Bengaluru/Bangalore , Mumbai , Pune",Other,we are Conjugate,3,Best Company in field of Other,5155534184,Conjugate3441@gmail.com,Conjugate.com
3442,Escon Elevators Pvt. Ltd.,Bengaluru/Bangalore,Construction / Engineering / Cement / Metals,we are Escon Elevators Pvt. Ltd.,1,Best Company in field of Construction / Engineering / Cement / Metals,9427361883,EsconElevatorsPvt.Ltd.3442@gmail.com,EsconElevatorsPvt.Ltd..com
3443,Innovative It Solutions,Bengaluru/Bangalore,IT-Software / Software Services,we are Innovative It Solutions,5,Best Company in field of IT-Software / Software Services,5956351248,InnovativeItSolutions3443@gmail.com,InnovativeItSolutions.com
3444,Geometric Limited,Bengaluru/Bangalore,Construction / Engineering / Cement / Metals,we are Geometric Limited,2,Best Company in field of Construction / Engineering / Cement / Metals,7027046608,GeometricLimited3444@gmail.com,GeometricLimited.com
3445,State Street Global Advisor Pvt Ltd,Bengaluru/Bangalore,Banking / Financial Services / Broking,we are State Street Global Advisor Pvt Ltd,1,Best Company in field of Banking / Financial Services / Broking,5532741908,StateStreetGlobalAdvisorPvtLtd3445@gmail.com,StateStreetGlobalAdvisorPvtLtd.com
3446,Shiksha Infotech Pvt. Ltd.,Bengaluru/Bangalore,BPO / Call Centre / ITES,we are Shiksha Infotech Pvt. Ltd.,2,Best Company in field of BPO / Call Centre / ITES,9038009193,ShikshaInfotechPvt.Ltd.3446@gmail.com,ShikshaInfotechPvt.Ltd..com
3447,Map My Talent,"Bengaluru/Bangalore , Chennai",Accounting / Finance,we are Map My Talent,3,Best Company in field of Accounting / Finance,8535799707,MapMyTalent3447@gmail.com,MapMyTalent.com
3448,LiteLabs,Bengaluru/Bangalore,Internet / Ecommerce,we are LiteLabs,2,Best Company in field of Internet / Ecommerce,3293751450,LiteLabs3448@gmail.com,LiteLabs.com
3449,Highway Star,"Bengaluru/Bangalore , Chennai , Hyderabad / Secunderabad",Travel / Hotels / Restaurants / Airlines / Railways,we are Highway Star,5,Best Company in field of Travel / Hotels / Restaurants / Airlines / Railways,3060974185,HighwayStar3449@gmail.com,HighwayStar.com
3450,Maxonic Consulting Pvt Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are Maxonic Consulting Pvt Ltd,2,Best Company in field of IT-Software / Software Services,7143632683,MaxonicConsultingPvtLtd3450@gmail.com,MaxonicConsultingPvtLtd.com
3451,Flex-i Partners,Bengaluru/Bangalore,IT-Software / Software Services,we are Flex-i Partners,5,Best Company in field of IT-Software / Software Services,4583073499,Flex-iPartners3451@gmail.com,Flex-iPartners.com
3452,JSM Technologies pvt. ltd.,Bengaluru/Bangalore,IT-Software / Software Services,we are JSM Technologies pvt. ltd.,1,Best Company in field of IT-Software / Software Services,1132796951,JSMTechnologiespvt.ltd.3452@gmail.com,JSMTechnologiespvt.ltd..com
3453,EntroPik,Bengaluru/Bangalore,Internet / Ecommerce,we are EntroPik,5,Best Company in field of Internet / Ecommerce,1412666208,EntroPik3453@gmail.com,EntroPik.com
3454,OnMobile Global Limited,Bengaluru/Bangalore,IT-Software / Software Services,we are OnMobile Global Limited,5,Best Company in field of IT-Software / Software Services,4528232731,OnMobileGlobalLimited3454@gmail.com,OnMobileGlobalLimited.com
3455,Boxtonium Group,Bengaluru/Bangalore,IT-Software / Software Services,we are Boxtonium Group,2,Best Company in field of IT-Software / Software Services,5157979407,BoxtoniumGroup3455@gmail.com,BoxtoniumGroup.com
3456,Orchids the international School,Bengaluru/Bangalore,Education / Teaching / Training,we are Orchids the international School,2,Best Company in field of Education / Teaching / Training,7279939098,OrchidstheinternationalSchool3456@gmail.com,OrchidstheinternationalSchool.com
3457,Anlight Consulting Services (P) Ltd.,Bengaluru/Bangalore,IT-Software / Software Services,we are Anlight Consulting Services (P) Ltd.,2,Best Company in field of IT-Software / Software Services,9023219142,AnlightConsultingServices(P)Ltd.3457@gmail.com,AnlightConsultingServices(P)Ltd..com
3458,Narayana Hrudayalaya Limited,Bengaluru/Bangalore,Medical / Healthcare / Hospitals,we are Narayana Hrudayalaya Limited,5,Best Company in field of Medical / Healthcare / Hospitals,8170093206,NarayanaHrudayalayaLimited3458@gmail.com,NarayanaHrudayalayaLimited.com
3459,Ethiraj Associates,Bengaluru/Bangalore,IT-Software / Software Services,we are Ethiraj Associates,4,Best Company in field of IT-Software / Software Services,1354018193,EthirajAssociates3459@gmail.com,EthirajAssociates.com
3460,Sage IT Pvt Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are Sage IT Pvt Ltd,4,Best Company in field of IT-Software / Software Services,9611241682,SageITPvtLtd3460@gmail.com,SageITPvtLtd.com
3461,BTC Soft Pvt. Ltd.,Bengaluru/Bangalore,IT-Software / Software Services,we are BTC Soft Pvt. Ltd.,4,Best Company in field of IT-Software / Software Services,2908191950,BTCSoftPvt.Ltd.3461@gmail.com,BTCSoftPvt.Ltd..com
3462,Magic jobs consultancy,"Delhi/NCR(National Capital Region) , Mumbai , Bengaluru/Bangalore",Retail / Wholesale,we are Magic jobs consultancy,3,Best Company in field of Retail / Wholesale,1474519544,Magicjobsconsultancy3462@gmail.com,Magicjobsconsultancy.com
3463,SECA Consultants,Bengaluru/Bangalore,Electricals / Switchgears,we are SECA Consultants,2,Best Company in field of Electricals / Switchgears,3217441911,SECAConsultants3463@gmail.com,SECAConsultants.com
3464,MNC,"Mumbai , Chennai , Pune , Hyderabad / Secunderabad , Bengaluru/Bangalore , Kolkata , Delhi/NCR(National Capital Region) , Delhi , Gurgaon",IT-Software / Software Services,we are MNC,3,Best Company in field of IT-Software / Software Services,8216100377,MNC3464@gmail.com,MNC.com
3465,Web Affinity Technologies Private Limited,Bengaluru/Bangalore,Internet / Ecommerce,we are Web Affinity Technologies Private Limited,1,Best Company in field of Internet / Ecommerce,4287806988,WebAffinityTechnologiesPrivateLimited3465@gmail.com,WebAffinityTechnologiesPrivateLimited.com
3466,JW Marriott Hotel (Unit of Aria Hotels),Bengaluru/Bangalore,Travel / Hotels / Restaurants / Airlines / Railways,we are JW Marriott Hotel (Unit of Aria Hotels),5,Best Company in field of Travel / Hotels / Restaurants / Airlines / Railways,8512924389,JWMarriottHotel(UnitofAriaHotels)3466@gmail.com,JWMarriottHotel(UnitofAriaHotels).com
3467,JiGrahak,Bengaluru/Bangalore,IT-Software / Software Services,we are JiGrahak,5,Best Company in field of IT-Software / Software Services,7592891232,JiGrahak3467@gmail.com,JiGrahak.com
3468,Saitech,Bengaluru/Bangalore,BPO / Call Centre / ITES,we are Saitech,1,Best Company in field of BPO / Call Centre / ITES,6978611698,Saitech3468@gmail.com,Saitech.com
3469,IvyPeople Consultants,Bengaluru/Bangalore,IT-Software / Software Services,we are IvyPeople Consultants,5,Best Company in field of IT-Software / Software Services,5288093458,IvyPeopleConsultants3469@gmail.com,IvyPeopleConsultants.com
3470,CronJ IT Technologies Pvt Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are CronJ IT Technologies Pvt Ltd,4,Best Company in field of IT-Software / Software Services,8775088100,CronJITTechnologiesPvtLtd3470@gmail.com,CronJITTechnologiesPvtLtd.com
3471,Amalgam Group Kochin,Bengaluru/Bangalore,Food Processing,we are Amalgam Group Kochin,1,Best Company in field of Food Processing,2755531185,AmalgamGroupKochin3471@gmail.com,AmalgamGroupKochin.com
3472,Force fitness (india) pvt ltd,Bengaluru/Bangalore,Wellness / Fitness / Sports,we are Force fitness (india) pvt ltd,3,Best Company in field of Wellness / Fitness / Sports,9128468496,Forcefitness(india)pvtltd3472@gmail.com,Forcefitness(india)pvtltd.com
3473,TECSOL Software Pvt Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are TECSOL Software Pvt Ltd,4,Best Company in field of IT-Software / Software Services,3059299731,TECSOLSoftwarePvtLtd3473@gmail.com,TECSOLSoftwarePvtLtd.com
3474,Avis E-Solutions P Ltd.,"Mumbai , Bengaluru/Bangalore , Noida",IT-Software / Software Services,we are Avis E-Solutions P Ltd.,2,Best Company in field of IT-Software / Software Services,4255013028,AvisE-SolutionsPLtd.3474@gmail.com,AvisE-SolutionsPLtd..com
3475,Anahata Technologies Pty Ltd.,"Hyderabad / Secunderabad , Bengaluru/Bangalore",IT-Software / Software Services,we are Anahata Technologies Pty Ltd.,1,Best Company in field of IT-Software / Software Services,9625640462,AnahataTechnologiesPtyLtd.3475@gmail.com,AnahataTechnologiesPtyLtd..com
3476,AppsTec Consulting,Bengaluru/Bangalore,IT-Software / Software Services,we are AppsTec Consulting,2,Best Company in field of IT-Software / Software Services,4532123993,AppsTecConsulting3476@gmail.com,AppsTecConsulting.com
3477,Gati Kintetsu Express Pvt.Ltd.,Bengaluru/Bangalore,Courier / Transportation / Freight / Warehousing,we are Gati Kintetsu Express Pvt.Ltd.,2,Best Company in field of Courier / Transportation / Freight / Warehousing,7484172192,GatiKintetsuExpressPvt.Ltd.3477@gmail.com,GatiKintetsuExpressPvt.Ltd..com
3478,Samartha Infosolutions Pvt Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are Samartha Infosolutions Pvt Ltd,3,Best Company in field of IT-Software / Software Services,9702489398,SamarthaInfosolutionsPvtLtd3478@gmail.com,SamarthaInfosolutionsPvtLtd.com
3479,Zyoin,Bengaluru/Bangalore,IT-Software / Software Services,we are Zyoin,5,Best Company in field of IT-Software / Software Services,9194919196,Zyoin3479@gmail.com,Zyoin.com
3480,Vepsun Technologies Private Limited.,Bengaluru/Bangalore,Medical / Healthcare / Hospitals,we are Vepsun Technologies Private Limited.,2,Best Company in field of Medical / Healthcare / Hospitals,3162476424,VepsunTechnologiesPrivateLimited.3480@gmail.com,VepsunTechnologiesPrivateLimited..com
3481,myTectra Learning Solutions Pvt Ltd.,Bengaluru/Bangalore,IT-Software / Software Services,we are myTectra Learning Solutions Pvt Ltd.,5,Best Company in field of IT-Software / Software Services,4274286353,myTectraLearningSolutionsPvtLtd.3481@gmail.com,myTectraLearningSolutionsPvtLtd..com
3482,Value Vision Management Consultant,Bengaluru/Bangalore,IT-Software / Software Services,we are Value Vision Management Consultant,3,Best Company in field of IT-Software / Software Services,9695877113,ValueVisionManagementConsultant3482@gmail.com,ValueVisionManagementConsultant.com
3483,Voxwill Technologies Pvt. Ltd.,Bengaluru/Bangalore,Internet / Ecommerce,we are Voxwill Technologies Pvt. Ltd.,4,Best Company in field of Internet / Ecommerce,8758300581,VoxwillTechnologiesPvt.Ltd.3483@gmail.com,VoxwillTechnologiesPvt.Ltd..com
3484,Nirman Organization,Bengaluru/Bangalore,Advertising / PR / MR / Event Management,we are Nirman Organization,1,Best Company in field of Advertising / PR / MR / Event Management,8152621413,NirmanOrganization3484@gmail.com,NirmanOrganization.com
3485,AISHVI HR Services,"Bengaluru/Bangalore , Mumbai",Banking / Financial Services / Broking,we are AISHVI HR Services,3,Best Company in field of Banking / Financial Services / Broking,6930754764,AISHVIHRServices3485@gmail.com,AISHVIHRServices.com
3486,Hewlett Packard Enterprise,Bengaluru/Bangalore,Other,we are Hewlett Packard Enterprise,4,Best Company in field of Other,9099858381,HewlettPackardEnterprise3486@gmail.com,HewlettPackardEnterprise.com
3487,S.M Corporate Services,"Bengaluru/Bangalore , Hyderabad / Secunderabad",Pharma / Biotech / Clinical Research,we are S.M Corporate Services,4,Best Company in field of Pharma / Biotech / Clinical Research,9263276848,S.MCorporateServices3487@gmail.com,S.MCorporateServices.com
3488,Tilaka Technologies Pvt Ltd,Bengaluru/Bangalore,IT-Software / Software Services,we are Tilaka Technologies Pvt Ltd,2,Best Company in field of IT-Software / Software Services,5570967254,TilakaTechnologiesPvtLtd3488@gmail.com,TilakaTechnologiesPvtLtd.com
3489,ANRI Solutions HR Services Pvt. Ltd,Bengaluru/Bangalore,BPO / Call Centre / ITES,we are ANRI Solutions HR Services Pvt. Ltd,4,Best Company in field of BPO / Call Centre / ITES,5581868757,ANRISolutionsHRServicesPvt.Ltd3489@gmail.com,ANRISolutionsHRServicesPvt.Ltd.com
3490,General Motors Corporation,Bengaluru/Bangalore,Automobile / Auto Anciliary / Auto Components,we are General Motors Corporation,2,Best Company in field of Automobile / Auto Anciliary / Auto Components,1509799790,GeneralMotorsCorporation3490@gmail.com,GeneralMotorsCorporation.com
3491,Nelito Systems Ltd,"Mumbai , Bengaluru/Bangalore , Delhi , Mumbai Suburbs",IT-Software / Software Services,we are Nelito Systems Ltd,5,Best Company in field of IT-Software / Software Services,8890248351,NelitoSystemsLtd3491@gmail.com,NelitoSystemsLtd.com
3492,Prudent Solutions,"Pune , Bengaluru/Bangalore",Travel / Hotels / Restaurants / Airlines / Railways,we are Prudent Solutions,4,Best Company in field of Travel / Hotels / Restaurants / Airlines / Railways,9514070502,PrudentSolutions3492@gmail.com,PrudentSolutions.com
3493,Tata Global Beverages Limited,"Agra , Bengaluru/Bangalore , Mumbai , Faridabad , Ghaziabad , Jaipur , Rourkela , Trichy , Vijayawada",FMCG / Foods / Beverage,we are Tata Global Beverages Limited,4,Best Company in field of FMCG / Foods / Beverage,5869022284,TataGlobalBeveragesLimited3493@gmail.com,TataGlobalBeveragesLimited.com
3494,Akshar Associates,Bengaluru/Bangalore,Consumer Electronics / Appliances / Durables,we are Akshar Associates,4,Best Company in field of Consumer Electronics / Appliances / Durables,8807807008,AksharAssociates3494@gmail.com,AksharAssociates.com
3495,Pentagon Consultancy Services,"Hyderabad / Secunderabad , Bengaluru/Bangalore , Pune , Mumbai , Kolkata , Chennai",IT-Software / Software Services,we are Pentagon Consultancy Services,4,Best Company in field of IT-Software / Software Services,3430304230,PentagonConsultancyServices3495@gmail.com,PentagonConsultancyServices.com
3496,MyNxtDoor,Bengaluru/Bangalore,Internet / Ecommerce,we are MyNxtDoor,3,Best Company in field of Internet / Ecommerce,3962118964,MyNxtDoor3496@gmail.com,MyNxtDoor.com
3497,I Homes India,Bengaluru/Bangalore,Architecture / Interior Design,we are I Homes India,5,Best Company in field of Architecture / Interior Design,6903761613,IHomesIndia3497@gmail.com,IHomesIndia.com
3498,Pramata Knowledge Solutions Private Limited,Bengaluru/Bangalore,IT-Software / Software Services,we are Pramata Knowledge Solutions Private Limited,1,Best Company in field of IT-Software / Software Services,2791873932,PramataKnowledgeSolutionsPrivateLimited3498@gmail.com,PramataKnowledgeSolutionsPrivateLimited.com
3499,Coviam Technologies,Bengaluru/Bangalore,Internet / Ecommerce,we are Coviam Technologies,3,Best Company in field of Internet / Ecommerce,4382974732,CoviamTechnologies3499@gmail.com,CoviamTechnologies.com
3500,Net Employment Services Pvt Ltd.,Bengaluru/Bangalore,Banking / Financial Services / Broking,we are Net Employment Services Pvt Ltd.,2,Best Company in field of Banking / Financial Services / Broking,5744966627,NetEmploymentServicesPvtLtd.3500@gmail.com,NetEmploymentServicesPvtLtd..com
3501,Augusta Infotech,Bengaluru/Bangalore,IT-Software / Software Services,we are Augusta Infotech,1,Best Company in field of IT-Software / Software Services,7327217442,AugustaInfotech3501@gmail.com,AugustaInfotech.com
3502,Athlos Solutions Pvt. Ltd.,Bengaluru/Bangalore,BPO / Call Centre / ITES,we are Athlos Solutions Pvt. Ltd.,4,Best Company in field of BPO / Call Centre / ITES,3193717970,AthlosSolutionsPvt.Ltd.3502@gmail.com,AthlosSolutionsPvt.Ltd..com
3503,Myly,"Bengaluru/Bangalore , Jaipur",Internet / Ecommerce,we are Myly,1,Best Company in field of Internet / Ecommerce,8685608014,Myly3503@gmail.com,Myly.com
3504,Pushpam Group,Bengaluru/Bangalore,IT-Software / Software Services,we are Pushpam Group,5,Best Company in field of IT-Software / Software Services,6730701843,PushpamGroup3504@gmail.com,PushpamGroup.com
3505,SmartERP Consulting Private Limited.,"Bengaluru/Bangalore , Chennai",IT-Software / Software Services,we are SmartERP Consulting Private Limited.,2,Best Company in field of IT-Software / Software Services,5024452883,SmartERPConsultingPrivateLimited.3505@gmail.com,SmartERPConsultingPrivateLimited..com
3506,Avacend Solutions,Bengaluru/Bangalore,Telecom/ISP /,we are Avacend Solutions,3,Best Company in field of Telecom/ISP /,8426162055,AvacendSolutions3506@gmail.com,AvacendSolutions.com
3507,Prowareness Software Services Private Limited,Bengaluru/Bangalore,IT-Software / Software Services,we are Prowareness Software Services Private Limited,4,Best Company in field of IT-Software / Software Services,4102450191,ProwarenessSoftwareServicesPrivateLimited3507@gmail.com,ProwarenessSoftwareServicesPrivateLimited.com
3508,gyansys infotech,Bengaluru/Bangalore,IT-Software / Software Services,we are gyansys infotech,5,Best Company in field of IT-Software / Software Services,5041356786,gyansysinfotech3508@gmail.com,gyansysinfotech.com
3509,Magicx,Bengaluru/Bangalore,Internet / Ecommerce,we are Magicx,2,Best Company in field of Internet / Ecommerce,7626461158,Magicx3509@gmail.com,Magicx.com
3510,Inter Ocean Ship Repairs llc,"Bengaluru/Bangalore , Mumbai , Chennai , Pune , Hyderabad / Secunderabad , Visakhapatnam/Vizag , Dubai/ UAE",Shipping / Marine,we are Inter Ocean Ship Repairs llc,1,Best Company in field of Shipping / Marine,9065969166,InterOceanShipRepairsllc3510@gmail.com,InterOceanShipRepairsllc.com
3511,Manthan,Bengaluru/Bangalore,IT-Software / Software Services,we are Manthan,4,Best Company in field of IT-Software / Software Services,7194742714,Manthan3511@gmail.com,Manthan.com
3512,PwC Service Delivery Center (Bangalore) Pvt Ltd.,Bengaluru/Bangalore,IT-Software / Software Services,we are PwC Service Delivery Center (Bangalore) Pvt Ltd.,2,Best Company in field of IT-Software / Software Services,1183141026,PwCServiceDeliveryCenter(Bangalore)PvtLtd.3512@gmail.com,PwCServiceDeliveryCenter(Bangalore)PvtLtd..com
3513,V-Konnect Associates,"Delhi/NCR(National Capital Region) , Mumbai , Bengaluru/Bangalore , Kolkata , Chennai",Banking / Financial Services / Broking,we are V-Konnect Associates,1,Best Company in field of Banking / Financial Services / Broking,3616284995,V-KonnectAssociates3513@gmail.com,V-KonnectAssociates.com
3514,national level hospital,"Bengaluru/Bangalore , Mumbai , Chennai , Pune , Hyderabad / Secunderabad , Kolkata , Delhi/NCR(National Capital Region) , Delhi , Gurgaon",Medical / Healthcare / Hospitals,we are national level hospital,5,Best Company in field of Medical / Healthcare / Hospitals,5788607598,nationallevelhospital3514@gmail.com,nationallevelhospital.com
3515,Overnite Express Ltd,Bengaluru/Bangalore,Courier / Transportation / Freight / Warehousing,we are Overnite Express Ltd,3,Best Company in field of Courier / Transportation / Freight / Warehousing,6907057117,OverniteExpressLtd3515@gmail.com,OverniteExpressLtd.com
3516,AUXANO CORPORATE SOLUTIONS,"Bengaluru/Bangalore , Chennai , Hyderabad / Secunderabad",Banking / Financial Services / Broking,we are AUXANO CORPORATE SOLUTIONS,3,Best Company in field of Banking / Financial Services / Broking,3716567991,AUXANOCORPORATESOLUTIONS3516@gmail.com,AUXANOCORPORATESOLUTIONS.com
3517,Jubilant Foodworks Limited,Bengaluru/Bangalore,Travel / Hotels / Restaurants / Airlines / Railways,we are Jubilant Foodworks Limited,5,Best Company in field of Travel / Hotels / Restaurants / Airlines / Railways,4308096441,JubilantFoodworksLimited3517@gmail.com,JubilantFoodworksLimited.com
3518,Growth 360,Bengaluru/Bangalore,FMCG / Foods / Beverage,we are Growth 360,1,Best Company in field of FMCG / Foods / Beverage,5263059767,Growth3603518@gmail.com,Growth360.com
3519,Umana HR,Bengaluru/Bangalore,IT-Software / Software Services,we are Umana HR,2,Best Company in field of IT-Software / Software Services,2538187656,UmanaHR3519@gmail.com,UmanaHR.com
3520,Elica PB India Private Limited,Bengaluru/Bangalore,Consumer Electronics / Appliances / Durables,we are Elica PB India Private Limited,3,Best Company in field of Consumer Electronics / Appliances / Durables,3654809676,ElicaPBIndiaPrivateLimited3520@gmail.com,ElicaPBIndiaPrivateLimited.com
3521,Zing Consultants,Bengaluru/Bangalore,IT-Software / Software Services,we are Zing Consultants,1,Best Company in field of IT-Software / Software Services,3221473422,ZingConsultants3521@gmail.com,ZingConsultants.com
3522,Clonect Solutions,Bengaluru/Bangalore,Internet / Ecommerce,we are Clonect Solutions,3,Best Company in field of Internet / Ecommerce,5506599729,ClonectSolutions3522@gmail.com,ClonectSolutions.com
3523,excetra,Bengaluru/Bangalore,IT-Software / Software Services,we are excetra,4,Best Company in field of IT-Software / Software Services,7153086203,excetra3523@gmail.com,excetra.com
3524,Banyan Tree Infomedia,Bengaluru/Bangalore,Media / Entertainment / Internet,we are Banyan Tree Infomedia,5,Best Company in field of Media / Entertainment / Internet,9241673985,BanyanTreeInfomedia3524@gmail.com,BanyanTreeInfomedia.com
3525,IDEAL CONSULTANTS,Bengaluru/Bangalore,Industrial Products / Heavy Machinery,we are IDEAL CONSULTANTS,1,Best Company in field of Industrial Products / Heavy Machinery,2120847778,IDEALCONSULTANTS3525@gmail.com,IDEALCONSULTANTS.com
3526,enVista Innovative Tech Services Pvt. Ltd.,Bengaluru/Bangalore,IT-Software / Software Services,we are enVista Innovative Tech Services Pvt. Ltd.,3,Best Company in field of IT-Software / Software Services,9428704501,enVistaInnovativeTechServicesPvt.Ltd.3526@gmail.com,enVistaInnovativeTechServicesPvt.Ltd..com
3527,Skill Experts Consultants,"Bengaluru/Bangalore , Mumbai , Delhi",Other,we are Skill Experts Consultants,3,Best Company in field of Other,2168910932,SkillExpertsConsultants3527@gmail.com,SkillExpertsConsultants.com
3528,Rentomojo,Bengaluru/Bangalore,IT-Software / Software Services,we are Rentomojo,5,Best Company in field of IT-Software / Software Services,5475451332,Rentomojo3528@gmail.com,Rentomojo.com
3529,Creo IT,Bengaluru/Bangalore,IT-Software / Software Services,we are Creo IT,1,Best Company in field of IT-Software / Software Services,4944683695,CreoIT3529@gmail.com,CreoIT.com
3530,Nippon Seiyaku pvt ltd,"Bengaluru/Bangalore , Chennai , Nagpur",Retail / Wholesale,we are Nippon Seiyaku pvt ltd,1,Best Company in field of Retail / Wholesale,9713045226,NipponSeiyakupvtltd3530@gmail.com,NipponSeiyakupvtltd.com
3531,Tritium,"Bengaluru/Bangalore , Mumbai",IT-Software / Software Services,we are Tritium,2,Best Company in field of IT-Software / Software Services,6036092937,Tritium3531@gmail.com,Tritium.com
3532,LogixHealth Solutions Pvt. Ltd,Bengaluru/Bangalore,BPO / Call Centre / ITES,we are LogixHealth Solutions Pvt. Ltd,3,Best Company in field of BPO / Call Centre / ITES,5054711450,LogixHealthSolutionsPvt.Ltd3532@gmail.com,LogixHealthSolutionsPvt.Ltd.com
3533,Banyan Tree Infomedia LLP,Bengaluru/Bangalore,IT-Software / Software Services,we are Banyan Tree Infomedia LLP,4,Best Company in field of IT-Software / Software Services,1341935952,BanyanTreeInfomediaLLP3533@gmail.com,BanyanTreeInfomediaLLP.com
